"","Crop_ID","Corn_weed_management","Biomass","mean_seed","SE_seed","df","lower.CL","upper.CL","var_seed","matrix_id"
"36","C3","low",0.116190769230769,37.2155776783468,12.3866466255571,107.340049039023,19.1001107459164,71.6578273996058,153.429014626426,"C3_low"
"37","C4","conv",219.8203125,270408.496653936,209503.791863572,348.231754426348,58916.0244105872,1241088.42384903,43891838805.2149,"C4_conv"
"38","C4","conv",12.4553846153846,7906.12470442614,3205.68509541768,243.648747853779,3556.98457003207,17571.4823592427,10276416.9309831,"C4_conv"
"39","C4","conv",2.86610307692308,1297.76511537659,420.687354545296,130.928017890506,683.294261300831,2464.00799482462,176977.850274319,"C4_conv"
"40","C4","conv",0.877878461538461,303.284621039295,112.750986900618,156.701903012304,145.358231970433,631.619903605642,12712.7850470633,"C4_conv"
"41","C4","conv",0.406489230769231,117.927674262687,52.6971297815133,209.300852831723,48.6500801601184,283.869463652809,2776.98748720965,"C4_conv"
"42","C4","conv",0.116190769230769,25.4222319889186,15.7027251942324,283.654120080716,7.20225016267706,84.1149781377037,246.575578525582,"C4_conv"
"43","C4","low",219.8203125,836611.093261444,788260.085280665,309.84201545926,131029.615948156,5341649.80066654,621353962046.681,"C4_low"
"44","C4","low",12.4553846153846,14689.2817893652,7813.59847479637,294.820214972959,5156.26204559195,41843.7573815662,61052321.1253401,"C4_low"
"45","C4","low",2.86610307692308,1857.96846884103,653.529466752063,247.159012003471,929.155251292458,3714.25480648884,427100.763913236,"C4_low"
"46","C4","low",0.877878461538461,352.200413705953,92.8679710863001,163.161816392426,209.155120119981,592.611672039371,8624.46005368586,"C4_low"
"47","C4","low",0.406489230769231,119.535372600836,31.6197147790116,141.000198407488,70.7609338926272,201.460799489611,999.806362706046,"C4_low"
"48","C4","low",0.116190769230769,20.5511725495401,7.63439658449916,180.54370683312,9.71277747373249,42.3550532902304,58.2840112094124,"C4_low"
"49","O3","conv",219.8203125,429826.244593602,530637.828800372,281.05925476062,37835.3437041688,4882908.97775698,281576505353.973,"O3_conv"
"50","O3","conv",12.4553846153846,9206.8452285134,6020.60883737878,240.734793989353,2538.69893677434,33382.6473782759,36247730.7727234,"O3_conv"
"51","O3","conv",2.86610307692308,1288.92172027327,498.450860455015,178.526145894587,600.724325384276,2764.21651899338,248453.260288345,"O3_conv"
"52","O3","conv",0.877878461538461,264.945749955877,67.4543450620577,137.456328589223,160.056063861706,438.146097475258,4550.08866775115,"O3_conv"
"53","O3","conv",0.406489230769231,94.6874373351712,26.2270593144343,214.849202452058,54.7476597259703,163.241614962483,687.858640282853,"O3_conv"
"54","O3","conv",0.116190769230769,17.6204500312051,8.3299853823467,317.488603323259,6.72222064202922,43.899152126984,69.3886564701097,"O3_conv"
"55","O3","low",219.8203125,6305.43531087086,8948.58211048659,344.010795645378,385.988731811303,102769.760647344,80077121.7881207,"O3_low"
"56","O3","low",12.4553846153846,1202.06290523446,944.563437351184,348.844994807737,255.83599056307,5634.34865490652,892200.087180684,"O3_low"
"57","O3","low",2.86610307692308,514.630870660574,246.699629639102,293.611118843762,200.095531235745,1321.13377962385,60860.7072640703,"O3_low"
"58","O3","low",0.877878461538461,260.054772529099,72.8298181425343,93.5041474197944,149.019434765245,453.27177063333,5304.18241067462,"O3_low"
"59","O3","low",0.406489230769231,167.022805415384,39.820969513034,53.3055673913921,103.460260293953,269.262232357182,1585.70961295798,"O3_low"
"60","O3","low",0.116190769230769,81.9743343623308,31.7154105197582,218.057720610369,38.0635612909559,175.244559772533,1005.86726443679,"O3_low"
"61","O4","conv",219.8203125,84869.0598036839,97168.8730564503,346.645148767472,8927.69327008726,806715.821061822,9441789891.06055,"O4_conv"
"62","O4","conv",12.4553846153846,5042.36647286303,3051.73551899892,342.139971712496,1533.01977557319,16579.9761938008,9313089.67791962,"O4_conv"
"63","O4","conv",2.86610307692308,1189.49567153362,433.019040072399,230.061486449769,580.410579996563,2436.65764281182,187505.489065222,"O4_conv"
"64","O4","conv",0.877878461538461,372.256599910494,96.3455937694071,97.4068194606934,222.630066528599,621.99534020362,9282.47343877961,"O4_conv"
"65","O4","conv",0.406489230769231,175.165423313053,50.4972289067206,133.552182443017,98.9299063745987,309.560246646602,2549.97012725774,"O4_conv"
"66","O4","conv",0.116190769230769,51.9380167804687,23.7969874993046,298.839916057365,20.8562140278429,127.221366110303,566.296614042057,"O4_conv"
"67","O4","low",219.8203125,55370.4194110291,66676.7516825606,308.045131488888,5178.03694922658,591999.813597199,4445789214.93785,"O4_low"
"68","O4","low",12.4553846153846,4862.70602107194,2861.07400249651,286.670356987068,1527.00678573438,15480.36859094,8185744.4477614,"O4_low"
"69","O4","low",2.86610307692308,1401.06142667057,459.39116810314,201.98052180505,733.828816922619,2674.14855009358,211040.245331168,"O4_low"
"70","O4","low",0.877878461538461,515.14886621059,141.700494445978,137.473586342171,298.92710878849,887.247991875757,20079.0301262347,"O4_low"
"71","O4","low",0.406489230769231,269.288286112767,97.6646254917874,185.907388104012,131.508262963625,550.329826350764,9538.37907245109,"O4_low"
"72","O4","low",0.116190769230769,94.9299136486136,56.1974515234782,251.624563604561,29.2618203478753,303.097646038553,3158.15355773368,"O4_low"
"73","S2","conv",219.8203125,224911.691330746,168603.162217516,330.393936947936,51471.430259341,982772.078068511,28427026309.7459,"S2_conv"
"74","S2","conv",12.4553846153846,8966.46212999573,2767.938033155,168.128387244627,4874.60899191044,16492.4015804655,7661480.95538597,"S2_conv"
"75","S2","conv",2.86610307692308,1725.02086992148,865.498706986136,299.328266585373,642.406368571654,4629.27440965209,749088.011794673,"S2_conv"
"76","S2","conv",0.877878461538461,458.325466380906,346.924989181003,335.313080146006,102.964633110902,2028.34284239699,120356.948118239,"S2_conv"
"77","S2","conv",0.406489230769231,193.956863144563,181.733222799817,341.603713783854,30.1638807877621,1218.62276604823,33026.964269208,"S2_conv"
"78","S2","conv",0.116190769230769,48.4281907037324,60.4844873855627,345.316789874492,3.45358215002216,547.57998661423,3658.37321429429,"S2_conv"
"79","S2","low",219.8203125,234005.401710972,166078.197325844,349.366393671607,57943.9936005925,945015.862356799,27581967627.0021,"S2_low"
"80","S2","low",12.4553846153846,13828.3624064816,5081.69740325893,185.691117013599,6697.3869085712,28550.8389994884,25823648.4982885,"S2_low"
"81","S2","low",2.86610307692308,3254.2653046754,1627.86590830793,235.976984312136,1214.4309341886,8717.51448383421,2649947.41543121,"S2_low"
"82","S2","low",0.877878461538461,1017.3181097244,713.786149066234,298.697012573482,255.336040056865,4044.36081763079,509490.666598804,"S2_low"
"83","S2","low",0.406489230769231,478.910831992508,406.71061138369,320.104844945605,89.5845191392815,2541.53606302875,165413.521412095,"S2_low"
"84","S2","low",0.116190769230769,142.876211855915,157.427058695403,336.482692326085,15.7207481935661,1237.00466931099,24783.278809486,"S2_low"
"85","S3","conv",219.8203125,315487.707449242,99230.2541109364,100.603136996661,169041.930320015,588802.82835039,9846643330.92102,"S3_conv"
"86","S3","conv",12.4553846153846,17339.0683498668,6779.55495317466,215.960239052713,8022.71873733673,37472.6428607486,45962365.3631151,"S3_conv"
"87","S3","conv",2.86610307692308,3931.98384991933,2141.44074831861,267.425324544445,1345.32790522598,11488.297595098,4585768.47855937,"S3_conv"
"88","S3","conv",0.877878461538461,1193.1923989273,817.565561476655,281.636103876811,309.32116552334,4594.54694972452,668413.447312638,"S3_conv"
"89","S3","conv",0.406489230769231,551.041074599965,430.175331639212,285.619992426141,118.084199732778,2558.10816656898,185050.815950906,"S3_conv"
"90","S3","conv",0.116190769230769,159.465325439743,149.952294954691,288.317979809331,24.5031498124741,1008.64472458567,22485.6907621785,"S3_conv"
"91","S3","low",219.8203125,376542.321874581,147772.104601919,136.076385356149,173287.092556776,818202.208058798,21836594898.4804,"S3_low"
"92","S3","low",12.4553846153846,5630.19951627851,1939.24980584921,100.582742292285,2842.79329309179,11149.7429422409,3760689.80948618,"S3_low"
"93","S3","low",2.86610307692308,655.429443867707,313.595291902222,239.723971239504,255.142201729679,1681.26716201659,98342.0071032396,"S3_low"
"94","S3","low",0.877878461538461,115.759578629862,71.8734206556215,320.225854354166,33.780236292109,390.969711974495,5165.78859673992,"S3_low"
"95","S3","low",0.406489230769231,37.1805760998397,27.1654294548183,340.511581587301,8.42005471250441,153.750310460574,737.96055746471,"S3_low"
"96","S3","low",0.116190769230769,5.37537821469075,5.55346513703543,349.168910522564,0.149376244466259,34.3630480671959,30.840975028268,"S3_low"
"97","S4","conv",219.8203125,102379.881462003,39613.0798235559,244.721837716049,47777.9055704752,219381.272653266,1569196093.10741,"S4_conv"
"98","S4","conv",12.4553846153846,12078.9664957876,3266.03936843921,85.9092691970951,7056.32464256408,20676.1826336633,10667013.1561948,"S4_conv"
"99","S4","conv",2.86610307692308,4048.57109586529,1431.75192143592,167.393465235268,2013.97491431253,8137.57579267314,2049913.56453546,"S4_conv"
"100","S4","conv",0.877878461538461,1681.96112687933,773.705757075014,257.98757654597,679.624822648735,4160.4088413121,598620.598531021,"S4_conv"
"101","S4","conv",0.406489230769231,952.266390245236,511.985908673186,297.977409773916,330.269562859265,2742.13402936218,262129.570679908,"S4_conv"
"102","S4","conv",0.116190769230769,382.641090554622,256.396670921483,331.002237101702,102.028820309779,1427.53704351276,65739.2528596192,"S4_conv"
"103","S4","low",219.8203125,76031.8721448101,68806.1178788315,348.810653390638,12822.9731947898,450795.142410668,4734281857.55566,"S4_low"
"104","S4","low",12.4553846153846,9756.32313051312,3370.86976113473,100.665381823728,4915.85664902386,19362.0527528492,11362762.9465325,"S4_low"
"105","S4","low",2.86610307692308,3413.53105240503,2317.04222320625,308.104926960887,897.343460351453,12977.3571901074,5368684.66412056,"S4_low"
"106","S4","low",0.877878461538461,1467.87572938154,1524.48360718076,346.080392893787,189.747519185985,11310.2658952195,2324050.26856285,"S4_low"
"107","S4","low",0.406489230769231,849.801877321888,1089.26797181877,349.153262182611,67.58956935182,10552.5556104967,1186504.71443018,"S4_low"
"108","S4","low",0.116190769230769,353.876056111244,594.397468957942,348.940772115315,12.1643568770459,9565.51482311772,353308.351103608,"S4_low"
